LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,SCH_MATHCLASSES_ALG,SCH_MATHCERT_ALG,NCESSCH,Total_Alg1_enroll_students,Total_Alg1_pass_students
MD,MARYLAND,2400390,Harford County Public Schools,00694,Harford Technical High,240039000694,8,8,240039000694,119,104
MD,MARYLAND,2400390,Harford County Public Schools,00697,Havre de Grace High,240039000697,10,10,240039000697,106,80
MD,MARYLAND,2400390,Harford County Public Schools,00705,Joppatowne High,240039000705,9,9,240039000705,185,127
MD,MARYLAND,2400390,Harford County Public Schools,00710,North Harford High,240039000710,7,7,240039000710,155,138
MD,MARYLAND,2400390,Harford County Public Schools,01380,C. Milton Wright High,240039001380,11,11,240039001380,171,135
MD,MARYLAND,2400390,Harford County Public Schools,01638,Patterson Mill High School,240039001638,3,3,240039001638,89,70
MD,MARYLAND,2400420,Howard County Public Schools,00719,Atholton High,240042000719,5,5,240042000719,124,101
MD,MARYLAND,2400420,Howard County Public Schools,00722,Centennial High,240042000722,6,6,240042000722,130,116
MD,MARYLAND,2400420,Howard County Public Schools,00731,Glenelg High,240042000731,6,6,240042000731,114,110
MD,MARYLAND,2400420,Howard County Public Schools,00735,Hammond High,240042000735,14,13,240042000735,261,212
MD,MARYLAND,2400420,Howard County Public Schools,00738,Howard High,240042000738,10,10,240042000738,210,178
MD,MARYLAND,2400420,Howard County Public Schools,00743,Mount Hebron High,240042000743,9,9,240042000743,171,139
MD,MARYLAND,2400420,Howard County Public Schools,00745,Oakland Mills High,240042000745,11,11,240042000745,212,146
MD,MARYLAND,2400420,Howard County Public Schools,00762,Wilde Lake High,240042000762,14,14,240042000762,227,185
MD,MARYLAND,2400420,Howard County Public Schools,00816,River Hill High,240042000816,3,3,240042000816,87,75
MD,MARYLAND,2400420,Howard County Public Schools,00822,Long Reach High,240042000822,15,15,240042000822,291,209
MD,MARYLAND,2400420,Howard County Public Schools,01189,Homewood School,240042001189,6,6,240042001189,26,20
MD,MARYLAND,2400420,Howard County Public Schools,01200,Reservoir High,240042001200,10,10,240042001200,213,170
MD,MARYLAND,2400420,Howard County Public Schools,01437,Marriotts Ridge High,240042001437,6,6,240042001437,112,105
MD,MARYLAND,2400450,Kent County Public Schools,00768,Kent County High,240045000768,4,4,240045000768,114,79
MD,MARYLAND,2400480,Montgomery County Public Schools,00773,Albert Einstein High,240048000773,8,5,240048000773,176,127
MD,MARYLAND,2400480,Montgomery County Public Schools,00784,Bethesda-Chevy Chase High,240048000784,7,6,240048000784,189,159
MD,MARYLAND,2400480,Montgomery County Public Schools,00808,Col. Zadok Magruder High,240048000808,11,8,240048000808,180,110
MD,MARYLAND,2400480,Montgomery County Public Schools,00838,Gaithersburg High,240048000838,17,11,240048000838,343,250
MD,MARYLAND,2400480,Montgomery County Public Schools,00855,John F. Kennedy High,240048000855,10,5,240048000855,268,176
MD,MARYLAND,2400480,Montgomery County Public Schools,00877,Montgomery Blair High,240048000877,20,18,240048000877,363,254
MD,MARYLAND,2400480,Montgomery County Public Schools,00890,Paint Branch High,240048000890,8,2,240048000890,172,116
MD,MARYLAND,2400480,Montgomery County Public Schools,00897,Poolesville High,240048000897,1,1,240048000897,20,15
MD,MARYLAND,2400480,Montgomery County Public Schools,00902,Richard Montgomery High,240048000902,10,3,240048000902,162,120
MD,MARYLAND,2400480,Montgomery County Public Schools,00912,Rockville High,240048000912,6,6,240048000912,85,74
MD,MARYLAND,2400480,Montgomery County Public Schools,00918,Seneca Valley High,240048000918,5,5,240048000918,110,82
MD,MARYLAND,2400480,Montgomery County Public Schools,00921,Sherwood High,240048000921,12,7,240048000921,197,150
MD,MARYLAND,2400480,Montgomery County Public Schools,00926,Springbrook High,240048000926,10,8,240048000926,169,117
MD,MARYLAND,2400480,Montgomery County Public Schools,00934,Thomas S. Wootton High,240048000934,2,2,240048000934,44,41
MD,MARYLAND,2400480,Montgomery County Public Schools,00941,Walt Whitman High,240048000941,4,3,240048000941,72,57
MD,MARYLAND,2400480,Montgomery County Public Schools,00942,Walter Johnson High,240048000942,7,7,240048000942,152,120
MD,MARYLAND,2400480,Montgomery County Public Schools,00951,Wheaton High,240048000951,10,5,240048000951,259,196
MD,MARYLAND,2400480,Montgomery County Public Schools,00956,Winston Churchill High,240048000956,6,6,240048000956,110,95
MD,MARYLAND,2400480,Montgomery County Public Schools,01040,Northwest High,240048001040,7,3,240048001040,156,105
MD,MARYLAND,2400480,Montgomery County Public Schools,01044,James Hubert Blake High,240048001044,5,5,240048001044,130,100
MD,MARYLAND,2400480,Montgomery County Public Schools,01366,Northwood High School,240048001366,13,5,240048001366,198,145
MD,MARYLAND,2400480,Montgomery County Public Schools,01398,Regional Institute for Children & Adolescents,240048001398,4,1,240048001398,16,9
MD,MARYLAND,2400480,Montgomery County Public Schools,01451,Alternative Programs,240048001451,3,3,240048001451,34,9
MD,MARYLAND,2400480,Montgomery County Public Schools,01455,Damascus High,240048001455,6,6,240048001455,156,129
MD,MARYLAND,2400480,Montgomery County Public Schools,01509,Quince Orchard High,240048001509,7,7,240048001509,133,123
MD,MARYLAND,2400480,Montgomery County Public Schools,01525,Watkins Mill High,240048001525,7,5,240048001525,163,106
MD,MARYLAND,2400480,Montgomery County Public Schools,01541,Clarksburg High,240048001541,12,11,240048001541,252,201
MD,MARYLAND,2400510,Prince George's County Public Schools,00865,Annapolis Road Academy,240051000865,7,6,240051000865,80,62
MD,MARYLAND,2400510,Prince George's County Public Schools,00987,Bladensburg High,240051000987,27,19,240051000987,685,425
MD,MARYLAND,2400510,Prince George's County Public Schools,00990,Bowie High,240051000990,25,21,240051000990,520,499
MD,MARYLAND,2400510,Prince George's County Public Schools,01002,Central High,240051001002,21,13,240051001002,274,144
MD,MARYLAND,2400510,Prince George's County Public Schools,01017,Crossland High,240051001017,21,19,240051001017,342,259
MD,MARYLAND,2400510,Prince George's County Public Schools,01023,Duval High,240051001023,23,21,240051001023,557,419
MD,MARYLAND,2400510,Prince George's County Public Schools,01027,Eleanor Roosevelt High,240051001027,26,23,240051001027,465,370
MD,MARYLAND,2400510,Prince George's County Public Schools,01029,Fairmont Heights High,240051001029,13,3,240051001029,193,126
MD,MARYLAND,2400510,Prince George's County Public Schools,01036,Frederick Douglass High,240051001036,13,8,240051001036,250,209
MD,MARYLAND,2400510,Prince George's County Public Schools,01038,Friendly High,240051001038,14,10,240051001038,207,137
MD,MARYLAND,2400510,Prince George's County Public Schools,01047,Green Valley Academy at Edgar Allan Poe,240051001047,7,1,240051001047,57,38
MD,MARYLAND,2400510,Prince George's County Public Schools,01052,Gwynn Park High,240051001052,12,9,240051001052,253,202
MD,MARYLAND,2400510,Prince George's County Public Schools,01054,Northwestern Evening/Saturday High,240051001054,4,3,240051001054,62,39
MD,MARYLAND,2400510,Prince George's County Public Schools,01059,High Point High,240051001059,41,28,240051001059,869,772
MD,MARYLAND,2400510,Prince George's County Public Schools,01062,Crossland Evening/Saturday High,240051001062,2,2,240051001062,28,18
MD,MARYLAND,2400510,Prince George's County Public Schools,01067,Community Based Classrooms,240051001067,1,0,240051001067,12,12
MD,MARYLAND,2400510,Prince George's County Public Schools,01089,Largo High,240051001089,11,11,240051001089,213,190
MD,MARYLAND,2400510,Prince George's County Public Schools,01092,Laurel High,240051001092,27,14,240051001092,474,390
MD,MARYLAND,2400510,Prince George's County Public Schools,01114,Northwestern High,240051001114,39,34,240051001114,871,575
MD,MARYLAND,2400510,Prince George's County Public Schools,01123,Oxon Hill High,240051001123,13,10,240051001123,282,250
MD,MARYLAND,2400510,Prince George's County Public Schools,01126,Parkdale High,240051001126,34,34,240051001126,673,536
MD,MARYLAND,2400510,Prince George's County Public Schools,01133,Potomac High,240051001133,18,13,240051001133,326,292
MD,MARYLAND,2400510,Prince George's County Public Schools,01164,Suitland High,240051001164,27,17,240051001164,493,351
MD,MARYLAND,2400510,Prince George's County Public Schools,01167,Surrattsville High,240051001167,10,9,240051001167,180,147
MD,MARYLAND,2400510,Prince George's County Public Schools,01424,Tall Oaks High,240051001424,1,0,240051001424,2,2
MD,MARYLAND,2400510,Prince George's County Public Schools,01463,Croom High,240051001463,1,0,240051001463,2,2
MD,MARYLAND,2400510,Prince George's County Public Schools,01542,Dr. Henry A. Wise Jr. High,240051001542,32,22,240051001542,546,469
MD,MARYLAND,2400510,Prince George's County Public Schools,01671,Incarcerated Youth Center (JACS),240051001671,1,1,240051001671,1,1
MD,MARYLAND,2400510,Prince George's County Public Schools,01704,Academy of Health Sciences at PGCC,240051001704,2,2,240051001704,56,56
MD,MARYLAND,2400510,Prince George's County Public Schools,01708,Chesapeake Math and IT Public Charter,240051001708,5,4,240051001708,75,73
MD,MARYLAND,2400510,Prince George's County Public Schools,01718,College Park Academy,240051001718,13,13,240051001718,75,75
MD,MARYLAND,2400510,Prince George's County Public Schools,01726,Chesapeake Math and IT South Public Charter,240051001726,2,2,240051001726,59,49
MD,MARYLAND,2400510,Prince George's County Public Schools,01737,International High school @ Largo,240051001737,8,4,240051001737,194,173
MD,MARYLAND,2400510,Prince George's County Public Schools,01738,International High School @ Langley Park,240051001738,8,8,240051001738,157,122
MD,MARYLAND,2400510,Prince George's County Public Schools,02951,Charles Herbert Flowers High,240051002951,19,13,240051002951,398,343
MD,MARYLAND,2400540,Queen Anne's County Public Schools,01076,Kent Island High School,240054001076,10,10,240054001076,216,201
MD,MARYLAND,2400540,Queen Anne's County Public Schools,01195,Queen Anne's County High School,240054001195,12,12,240054001195,246,227
MD,MARYLAND,2400570,Somerset County Public Schools,01201,Crisfield Academy and High School,240057001201,6,6,240057001201,82,67
MD,MARYLAND,2400570,Somerset County Public Schools,01213,Washington Academy and High School,240057001213,7,2,240057001213,115,81
MD,MARYLAND,2400570,Somerset County Public Schools,99999,MARION SARAH PEYTON ALTERNATIVE LEARNING CENTER,240057099999,1,1,240057099999,1,0
MD,MARYLAND,2400600,St. Mary's County Public Schools,01218,Chopticon High,240060001218,17,17,240060001218,341,307
MD,MARYLAND,2400600,St. Mary's County Public Schools,01224,Great Mills High,240060001224,19,15,240060001224,379,299
MD,MARYLAND,2400600,St. Mary's County Public Schools,01356,Leonardtown High,240060001356,11,11,240060001356,259,223
MD,MARYLAND,2400600,St. Mary's County Public Schools,01668,Fairlead Academy,240060001668,6,5,240060001668,85,82
MD,MARYLAND,2400630,Talbot County Public Schools,01242,Easton High,240063001242,14,14,240063001242,259,169
MD,MARYLAND,2400630,Talbot County Public Schools,01248,St. Michaels Middle/High School,240063001248,4,4,240063001248,61,39
MD,MARYLAND,2400660,Washingtion County Public Schools,00308,Washington County Technical High,240066000308,1,1,240066000308,1,1
MD,MARYLAND,2400660,Washingtion County Public Schools,01256,Boonsboro High,240066001256,13,13,240066001256,212,196
MD,MARYLAND,2400660,Washingtion County Public Schools,01260,Clear Spring High,240066001260,5,5,240066001260,105,82
MD,MARYLAND,2400660,Washingtion County Public Schools,01270,Hancock Middle Senior High,240066001270,4,4,240066001270,48,41
MD,MARYLAND,2400660,Washingtion County Public Schools,01275,North Hagerstown High,240066001275,12,12,240066001275,260,249
MD,MARYLAND,2400660,Washingtion County Public Schools,01285,Smithsburg High,240066001285,8,8,240066001285,131,107
MD,MARYLAND,2400660,Washingtion County Public Schools,01288,South Hagerstown High,240066001288,23,23,240066001288,376,292
MD,MARYLAND,2400660,Washingtion County Public Schools,01295,Williamsport High,240066001295,14,14,240066001295,252,203
MD,MARYLAND,2400660,Washingtion County Public Schools,01674,Barbara Ingram School for the Arts,240066001674,2,2,240066001674,41,40
MD,MARYLAND,2400660,Washingtion County Public Schools,99998,ANTIETAM ACADEMY,240066099998,15,15,240066099998,34,18
MD,MARYLAND,2400690,Wicomico County Public Schools,01088,Wicomico County Evening High,240069001088,3,3,240069001088,15,5
MD,MARYLAND,2400690,Wicomico County Public Schools,01305,James M. Bennett High,240069001305,19,19,240069001305,400,233
MD,MARYLAND,2400690,Wicomico County Public Schools,01306,Mardela Middle & High,240069001306,7,7,240069001306,82,70
MD,MARYLAND,2400690,Wicomico County Public Schools,01309,Parkside High,240069001309,14,14,240069001309,281,199
MD,MARYLAND,2400690,Wicomico County Public Schools,01320,Wicomico High,240069001320,18,18,240069001320,298,219
MD,MARYLAND,2400720,Worcester County Public Schools,01330,Pocomoke High,240072001330,7,7,240072001330,142,85
MD,MARYLAND,2400720,Worcester County Public Schools,01334,Snow Hill High,240072001334,4,4,240072001334,73,52
MD,MARYLAND,2400720,Worcester County Public Schools,01335,Stephen Decatur High,240072001335,9,9,240072001335,222,175
MD,MARYLAND,24SOP01,THE MARYLAND SCHOOL F/T BLIND,00001,THE MARYLAND SCHOOL F/T BLIND,24SOP0100001,1,1,24SOP0100001,6,3
MD,MARYLAND,24SOP02,Maryland State Department of Education-Juvenile Services Education Program,99985,BALTIMORE CITY JUVENILE JUSTICE CENTER,24SOP0299985,16,8,24SOP0299985,59,4
MD,MARYLAND,24SOP02,Maryland State Department of Education-Juvenile Services Education Program,99988,"CHARLES H. HICKEY, JR. SCHOOL",24SOP0299988,6,3,24SOP0299988,26,2
MD,MARYLAND,24SOP02,Maryland State Department of Education-Juvenile Services Education Program,99989,VICTOR CULLEN CENTER,24SOP0299989,6,6,24SOP0299989,12,4
MD,MARYLAND,24SOP02,Maryland State Department of Education-Juvenile Services Education Program,99990,WESTERN MARYLAND CHILDREN'S CENTER,24SOP0299990,6,6,24SOP0299990,11,0
MD,MARYLAND,24SOP02,Maryland State Department of Education-Juvenile Services Education Program,99991,GREEN RIDGE YOUTH CENTER,24SOP0299991,5,5,24SOP0299991,10,1
MD,MARYLAND,24SOP02,Maryland State Department of Education-Juvenile Services Education Program,99993,BACKBONE MOUNTAIN YOUTH CENTER,24SOP0299993,8,8,24SOP0299993,20,5
MD,MARYLAND,24SOP02,Maryland State Department of Education-Juvenile Services Education Program,99994,MEADOW MOUNTAIN YOUTH CENTER,24SOP0299994,2,2,24SOP0299994,10,2
MD,MARYLAND,24SOP02,Maryland State Department of Education-Juvenile Services Education Program,99995,LOWER EASTERN SHORE CHILDREN'S CENTER,24SOP0299995,6,6,24SOP0299995,12,1
MD,MARYLAND,24SOP02,Maryland State Department of Education-Juvenile Services Education Program,99996,J. DEWEESE CARTER YOUTH FACILITY,24SOP0299996,2,2,24SOP0299996,4,0
MD,MARYLAND,24SOP02,Maryland State Department of Education-Juvenile Services Education Program,99997,CHELTENHAM YOUTH FACILITY,24SOP0299997,12,12,24SOP0299997,25,1
MD,MARYLAND,24SOP02,Maryland State Department of Education-Juvenile Services Education Program,99998,ALFRED D. NOYES CENTER,24SOP0299998,8,0,24SOP0299998,17,2
MD,MARYLAND,24SOP02,Maryland State Department of Education-Juvenile Services Education Program,99999,THOMAS J. S. WAXTER CHILDREN'S CENTER,24SOP0299999,6,6,24SOP0299999,9,1
MA,MASSACHUSETTS,2500001,Quabbin,01558,Quabbin Regional High School,250000101558,6,6,250000101558,119,114
MA,MASSACHUSETTS,2500002,Spencer-E Brookfield,01790,David Prouty High,250000201790,6,4,250000201790,69,64
MA,MASSACHUSETTS,2500013,Southwick-Tolland-Granville Regional School District,01782,Southwick Regional School,250001301782,12,12,250001301782,219,205
MA,MASSACHUSETTS,2500025,Innovation Academy Charter (District),00524,Innovation Academy Charter School,250002500524,6,4,250002500524,87,83
MA,MASSACHUSETTS,2500026,City on a Hill Charter Public School Circuit Street (Distric,00530,City on a Hill Charter Public School Circuit Street,250002600530,3,3,250002600530,85,47
MA,MASSACHUSETTS,2500028,Sabis International Charter (District),00537,Sabis International Charter School,250002800537,4,0,250002800537,110,107
MA,MASSACHUSETTS,2500029,Neighborhood House Charter (District),99999,Neighborhood House Charter School - High School,250002999999,47,3,250002999999,47,34
MA,MASSACHUSETTS,2500033,Lowell Middlesex Academy Charter (District),00555,Lowell Middlesex Academy Charter School,250003300555,2,2,250003300555,15,5
MA,MASSACHUSETTS,2500035,Martha's Vineyard Charter (District),00569,Martha's Vineyard Charter School,250003500569,1,1,250003500569,4,3
MA,MASSACHUSETTS,2500038,Francis W. Parker Charter Essential (District),00581,Francis W. Parker Charter Essential School,250003800581,4,4,250003800581,78,76
MA,MASSACHUSETTS,2500040,South Shore Charter Public (District),00600,South Shore Charter Public School,250004000600,3,3,250004000600,36,34
MA,MASSACHUSETTS,2500041,Atlantis Charter (District),00601,Atlantis Charter School,250004100601,4,4,250004100601,59,57
MA,MASSACHUSETTS,2500044,Pioneer Valley Performing Arts Charter Public (District),00816,Pioneer Valley Performing Arts Charter Public School,250004400816,3,3,250004400816,35,34
