LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,SCH_IBENR_IND,Male_enroll_count,Female_enroll_count,NCESSCH,Total_IB_students,SCH_IBENR_IND_new
AL,ALABAMA,0102010,Lauderdale County,00775,Wilson High School,010201000775,No,0,0,010201000775,0,0
AL,ALABAMA,0102040,Lawrence County,00776,R A Hubbard High School,010204000776,No,0,0,010204000776,0,0
AL,ALABAMA,0102040,Lawrence County,00780,Hatton High School,010204000780,No,0,0,010204000780,0,0
AL,ALABAMA,0102040,Lawrence County,00783,Lawrence County High School,010204000783,No,0,0,010204000783,0,0
AL,ALABAMA,0102040,Lawrence County,01546,East Lawrence High School,010204001546,No,0,0,010204001546,0,0
AL,ALABAMA,0102040,Lawrence County,02211,Lawrence County Developmental,010204002211,No,0,0,010204002211,0,0
AL,ALABAMA,0102070,Lee County,00790,Beauregard High School,010207000790,No,0,0,010207000790,0,0
AL,ALABAMA,0102070,Lee County,00791,Beulah High School,010207000791,No,0,0,010207000791,0,0
AL,ALABAMA,0102070,Lee County,00792,Loachapoka High School,010207000792,No,0,0,010207000792,0,0
AL,ALABAMA,0102070,Lee County,00795,Smiths Station High School,010207000795,No,0,0,010207000795,0,0
AL,ALABAMA,0102070,Lee County,02197,Smith Station Freshman Center,010207002197,No,0,0,010207002197,0,0
AL,ALABAMA,0102070,Lee County,99999,Lee County Learning Center,010207099999,No,0,0,010207099999,0,0
AL,ALABAMA,0102100,Limestone County,00797,Ardmore High School,010210000797,No,0,0,010210000797,0,0
AL,ALABAMA,0102100,Limestone County,00799,Clements High School,010210000799,No,0,0,010210000799,0,0
AL,ALABAMA,0102100,Limestone County,00800,East Limestone High School,010210000800,No,0,0,010210000800,0,0
AL,ALABAMA,0102100,Limestone County,00808,Tanner High School,010210000808,No,0,0,010210000808,0,0
AL,ALABAMA,0102100,Limestone County,00810,West Limestone High School,010210000810,No,0,0,010210000810,0,0
AL,ALABAMA,0102100,Limestone County,01549,Elkmont High School,010210001549,No,0,0,010210001549,0,0
AL,ALABAMA,0102100,Limestone County,02436,Limestone County Virtual School Center,010210002436,No,0,0,010210002436,0,0
AL,ALABAMA,0102130,Linden City,00813,Linden High School,010213000813,No,0,0,010213000813,0,0
AL,ALABAMA,0102160,Lowndes County,00815,Calhoun High School,010216000815,No,0,0,010216000815,0,0
AL,ALABAMA,0102160,Lowndes County,00817,Central High School,010216000817,No,0,0,010216000817,0,0
AL,ALABAMA,0102190,Macon County,00824,Notasulga High School,010219000824,No,0,0,010219000824,0,0
AL,ALABAMA,0102190,Macon County,01811,Booker T Washington High,010219001811,No,0,0,010219001811,0,0
AL,ALABAMA,0102220,Madison County,00556,Madison County High School,010222000556,No,0,0,010222000556,0,0
AL,ALABAMA,0102220,Madison County,00836,Hazel Green High School,010222000836,No,0,0,010222000836,0,0
AL,ALABAMA,0102220,Madison County,00843,New Hope High School,010222000843,No,0,0,010222000843,0,0
AL,ALABAMA,0102220,Madison County,00848,Sparkman High School,010222000848,No,0,0,010222000848,0,0
AL,ALABAMA,0102220,Madison County,01683,Buckhorn High School,010222001683,No,0,0,010222001683,0,0
AL,ALABAMA,0102220,Madison County,01821,Sparkman Ninth Grade School,010222001821,No,0,0,010222001821,0,0
AL,ALABAMA,0102250,Marengo County,00852,Amelia L Johnson High School,010225000852,No,0,0,010225000852,0,0
AL,ALABAMA,0102250,Marengo County,00856,Marengo High School,010225000856,No,0,0,010225000856,0,0
AL,ALABAMA,0102250,Marengo County,00857,Sweet Water High School,010225000857,No,0,0,010225000857,0,0
AL,ALABAMA,0102310,Marion County,00862,Brilliant High School,010231000862,No,0,0,010231000862,0,0
AL,ALABAMA,0102310,Marion County,00863,Marion County High School,010231000863,No,0,0,010231000863,0,0
AL,ALABAMA,0102310,Marion County,00866,Hackleburg High School,010231000866,No,0,0,010231000866,0,0
AL,ALABAMA,0102310,Marion County,00868,Hamilton High School,010231000868,No,0,0,010231000868,0,0
AL,ALABAMA,0102310,Marion County,00869,Phillips High School,010231000869,No,0,0,010231000869,0,0
AL,ALABAMA,0102310,Marion County,00985,Marion County Alternative School,010231000985,No,0,0,010231000985,0,0
AL,ALABAMA,0102350,Midfield City,00891,Midfield High School,010235000891,No,0,0,010235000891,0,0
AL,ALABAMA,0102370,Mobile County,00898,Ben C Rain High School,010237000898,No,0,0,010237000898,0,0
AL,ALABAMA,0102370,Mobile County,00899,Baker High School,010237000899,No,0,0,010237000899,0,0
AL,ALABAMA,0102370,Mobile County,00900,Mattie T Blount High School,010237000900,No,0,0,010237000900,0,0
AL,ALABAMA,0102370,Mobile County,00906,Citronelle High School,010237000906,No,0,0,010237000906,0,0
AL,ALABAMA,0102370,Mobile County,00912,WP Davidson High School,010237000912,Yes,49,61,010237000912,110,1
AL,ALABAMA,0102370,Mobile County,00934,Mary G Montgomery High School,010237000934,No,0,0,010237000934,0,0
AL,ALABAMA,0102370,Mobile County,00942,Murphy High School,010237000942,Yes,52,90,010237000942,142,1
AL,ALABAMA,0102370,Mobile County,00962,John L Leflore Magnet School,010237000962,No,0,0,010237000962,0,0
AL,ALABAMA,0102370,Mobile County,00964,CF Vigor High School,010237000964,No,0,0,010237000964,0,0
AL,ALABAMA,0102370,Mobile County,00969,Williamson High School and Middle Grades Preparatory Academy,010237000969,No,0,0,010237000969,0,0
AL,ALABAMA,0102370,Mobile County,00989,Alma Bryant High School,010237000989,No,0,0,010237000989,0,0
AL,ALABAMA,0102370,Mobile County,01038,The Pathway,010237001038,No,0,0,010237001038,0,0
AL,ALABAMA,0102370,Mobile County,01618,Augusta Evans School,010237001618,No,0,0,010237001618,0,0
AL,ALABAMA,0102370,Mobile County,01686,Continuous Learning Center,010237001686,No,0,0,010237001686,0,0
AL,ALABAMA,0102370,Mobile County,01688,Theodore High School,010237001688,No,0,0,010237001688,0,0
AL,ALABAMA,0102400,Monroe County,00973,Monroe County High School,010240000973,No,0,0,010240000973,0,0
AL,ALABAMA,0102400,Monroe County,00975,Excel High School,010240000975,No,0,0,010240000975,0,0
AL,ALABAMA,0102400,Monroe County,00979,J F Shields High School,010240000979,No,0,0,010240000979,0,0
AL,ALABAMA,0102400,Monroe County,00980,J U Blacksher School,010240000980,No,0,0,010240000980,0,0
AL,ALABAMA,0102400,Monroe County,01087,C P Carmichael Alternative School,010240001087,No,0,0,010240001087,0,0
AL,ALABAMA,0102430,Montgomery County,00504,Booker T Washington Magnet High School,010243000504,No,0,0,010243000504,0,0
AL,ALABAMA,0102430,Montgomery County,01011,Fews Secondary Acceleration Academy,010243001011,No,0,0,010243001011,0,0
AL,ALABAMA,0102430,Montgomery County,01015,Carver Senior High School,010243001015,No,0,0,010243001015,0,0
AL,ALABAMA,0102430,Montgomery County,01024,Jefferson Davis High School,010243001024,No,0,0,010243001024,0,0
AL,ALABAMA,0102430,Montgomery County,01035,Lee High School,010243001035,No,0,0,010243001035,0,0
AL,ALABAMA,0102430,Montgomery County,01036,Lanier Senior High School,010243001036,No,0,0,010243001036,0,0
AL,ALABAMA,0102430,Montgomery County,01417,Loveless Academic Magnet Program High School,010243001417,Yes,1,8,010243001417,9,1
AL,ALABAMA,0102430,Montgomery County,01457,Brewbaker Technology Magnet High School,010243001457,No,0,0,010243001457,0,0
AL,ALABAMA,0102430,Montgomery County,01691,Childrens Center,010243001691,No,0,0,010243001691,0,0
AL,ALABAMA,0102430,Montgomery County,02214,Park Crossing High School,010243002214,No,0,0,010243002214,0,0
AL,ALABAMA,0102480,Morgan County,01042,Danville High School,010248001042,No,0,0,010248001042,0,0
AL,ALABAMA,0102480,Morgan County,01044,Falkville High School,010248001044,No,0,0,010248001044,0,0
AL,ALABAMA,0102480,Morgan County,01048,Priceville High School,010248001048,No,0,0,010248001048,0,0
AL,ALABAMA,0102480,Morgan County,01052,West Morgan High School,010248001052,No,0,0,010248001052,0,0
AL,ALABAMA,0102480,Morgan County,01696,Albert P Brewer High School,010248001696,No,0,0,010248001696,0,0
AL,ALABAMA,0102490,Mountain Brook City,01056,Mountain Brook High School,010249001056,No,0,0,010249001056,0,0
AL,ALABAMA,0102490,Mountain Brook City,01057,Mountain Brook Junior High School,010249001057,No,0,0,010249001057,0,0
AL,ALABAMA,0102520,Muscle Shoals City,01062,Muscle Shoals High School,010252001062,No,0,0,010252001062,0,0
AL,ALABAMA,0102550,Oneonta City,01064,Oneonta High School,010255001064,No,0,0,010255001064,0,0
AL,ALABAMA,0102580,Opelika City,01070,Opelika High School,010258001070,No,0,0,010258001070,0,0
AL,ALABAMA,0102610,Opp City,01073,Opp High School,010261001073,No,0,0,010261001073,0,0
AL,ALABAMA,0102635,Oxford City,01075,Oxford High School,010263501075,No,0,0,010263501075,0,0
AL,ALABAMA,0102635,Oxford City,01383,Oxford Middle School,010263501383,No,0,0,010263501383,0,0
AL,ALABAMA,0102640,Ozark City,01080,Carroll High School,010264001080,No,0,0,010264001080,0,0
AL,ALABAMA,0102650,Pell City,01573,Pell City High School,010265001573,No,0,0,010265001573,0,0
AL,ALABAMA,0102670,Perry County,01577,Robert C Hatch High School,010267001577,No,0,0,010267001577,0,0
AL,ALABAMA,0102670,Perry County,01734,Francis Marion School,010267001734,No,0,0,010267001734,0,0
AL,ALABAMA,0102700,Phenix City,01088,Central High School,010270001088,No,0,0,010270001088,0,0
AL,ALABAMA,0102700,Phenix City,02140,Central Freshman Academy,010270002140,No,0,0,010270002140,0,0
AL,ALABAMA,0102730,Pickens County,01098,Aliceville High School,010273001098,No,0,0,010273001098,0,0
AL,ALABAMA,0102730,Pickens County,01102,Pickens County High School,010273001102,No,0,0,010273001102,0,0
AL,ALABAMA,0102730,Pickens County,01104,Gordo High School,010273001104,No,0,0,010273001104,0,0
AL,ALABAMA,0102760,Piedmont City,01108,Piedmont High School,010276001108,No,0,0,010276001108,0,0
AL,ALABAMA,0102790,Pike County,01112,Pike County High School,010279001112,No,0,0,010279001112,0,0
AL,ALABAMA,0102790,Pike County,01114,Goshen High School,010279001114,No,0,0,010279001114,0,0
AL,ALABAMA,0102820,Randolph County,01119,Randolph County High School,010282001119,No,0,0,010282001119,0,0
AL,ALABAMA,0102820,Randolph County,01123,Wadley High School,010282001123,No,0,0,010282001123,0,0
AL,ALABAMA,0102820,Randolph County,01125,Woodland High School,010282001125,No,0,0,010282001125,0,0
AL,ALABAMA,0102850,Roanoke City,01126,Handley High School,010285001126,No,0,0,010285001126,0,0
AL,ALABAMA,0102880,Russell County,01802,Russell County High School,010288001802,No,0,0,010288001802,0,0
AL,ALABAMA,0102910,Russellville City,01142,Russellville High School,010291001142,No,0,0,010291001142,0,0
AL,ALABAMA,0102940,Scottsboro City,01147,Scottsboro High School,010294001147,No,0,0,010294001147,0,0
AL,ALABAMA,0102970,Selma City,01160,Selma High School,010297001160,No,0,0,010297001160,0,0
AL,ALABAMA,0103000,Sheffield City,01164,Sheffield High School,010300001164,No,0,0,010300001164,0,0
AL,ALABAMA,0103030,Shelby County,01170,Calera High,010303001170,No,0,0,010303001170,0,0
AL,ALABAMA,0103030,Shelby County,01171,Chelsea High School,010303001171,No,0,0,010303001171,0,0
AL,ALABAMA,0103030,Shelby County,01174,Shelby County High School,010303001174,No,0,0,010303001174,0,0
AL,ALABAMA,0103030,Shelby County,01177,Montevallo High School,010303001177,No,0,0,010303001177,0,0
AL,ALABAMA,0103030,Shelby County,01187,Vincent Middle High School,010303001187,No,0,0,010303001187,0,0
AL,ALABAMA,0103030,Shelby County,01189,Oak Mountain High School,010303001189,No,0,0,010303001189,0,0
AL,ALABAMA,0103030,Shelby County,01803,Linda Nolen Learning Center,010303001803,No,0,0,010303001803,0,0
AL,ALABAMA,0103030,Shelby County,02191,Helena High School,010303002191,No,0,0,010303002191,0,0
AL,ALABAMA,0103062,St Clair County,01362,Ashville High School,010306201362,No,0,0,010306201362,0,0
AL,ALABAMA,0103062,St Clair County,01367,Saint Clair County High School,010306201367,No,0,0,010306201367,0,0
AL,ALABAMA,0103062,St Clair County,01376,Ragland High School,010306201376,No,0,0,010306201376,0,0
AL,ALABAMA,0103062,St Clair County,01377,Springville High School,010306201377,No,0,0,010306201377,0,0
AL,ALABAMA,0103062,St Clair County,01591,Moody High School,010306201591,No,0,0,010306201591,0,0
AL,ALABAMA,0103090,Sumter County,02201,Sumter Central High School,010309002201,No,0,0,010309002201,0,0
AL,ALABAMA,0103120,Sylacauga City,01200,Sylacauga High School,010312001200,No,0,0,010312001200,0,0
AL,ALABAMA,0103150,Talladega City,01207,Talladega High School,010315001207,No,0,0,010315001207,0,0
AL,ALABAMA,0103180,Talladega County,01210,BB Comer Memorial High School,010318001210,No,0,0,010318001210,0,0
AL,ALABAMA,0103180,Talladega County,01213,Childersburg High School,010318001213,No,0,0,010318001213,0,0
AL,ALABAMA,0103180,Talladega County,01214,Lincoln High School,010318001214,No,0,0,010318001214,0,0
AL,ALABAMA,0103180,Talladega County,01215,Talladega County Central High,010318001215,No,0,0,010318001215,0,0
AL,ALABAMA,0103180,Talladega County,01216,Fayetteville High School,010318001216,No,0,0,010318001216,0,0
AL,ALABAMA,0103180,Talladega County,01220,Munford High School,010318001220,No,0,0,010318001220,0,0
AL,ALABAMA,0103180,Talladega County,01226,Winterboro High School,010318001226,No,0,0,010318001226,0,0
AL,ALABAMA,0103210,Tallapoosa County,00038,Horseshoe Bend High School,010321000038,No,0,0,010321000038,0,0
AL,ALABAMA,0103210,Tallapoosa County,01229,Dadeville High School,010321001229,No,0,0,010321001229,0,0
AL,ALABAMA,0103210,Tallapoosa County,01234,Reeltown High School,010321001234,No,0,0,010321001234,0,0
AL,ALABAMA,0103240,Tallassee City,01238,Tallassee High School,010324001238,No,0,0,010324001238,0,0
AL,ALABAMA,0103270,Tarrant City,01240,Tarrant High School,010327001240,No,0,0,010327001240,0,0
AL,ALABAMA,0103300,Thomasville City,01248,Thomasville High School,010330001248,No,0,0,010330001248,0,0
AL,ALABAMA,0103330,Troy City,01602,Charles Henderson High School,010333001602,No,0,0,010333001602,0,0
AL,ALABAMA,0103360,Tuscaloosa City,01608,Central High School,010336001608,Yes,10,41,010336001608,51,1
AL,ALABAMA,0103360,Tuscaloosa City,01610,Oak Hill School,010336001610,No,0,0,010336001610,0,0
AL,ALABAMA,0103360,Tuscaloosa City,02101,Paul W Bryant High School,010336002101,No,0,0,010336002101,0,0
AL,ALABAMA,0103360,Tuscaloosa City,02102,Northridge High School,010336002102,No,0,0,010336002102,0,0
AL,ALABAMA,0103390,Tuscaloosa County,00052,Hillcrest High School,010339000052,No,0,0,010339000052,0,0
AL,ALABAMA,0103390,Tuscaloosa County,01274,Brookwood High School,010339001274,No,0,0,010339001274,0,0
AL,ALABAMA,0103390,Tuscaloosa County,01282,Holt High School,010339001282,No,0,0,010339001282,0,0
AL,ALABAMA,0103390,Tuscaloosa County,01287,Northside High School,010339001287,No,0,0,010339001287,0,0
AL,ALABAMA,0103390,Tuscaloosa County,01291,Tuscaloosa County High School,010339001291,No,0,0,010339001291,0,0
AL,ALABAMA,0103390,Tuscaloosa County,01702,Sprayberry Education Center,010339001702,No,0,0,010339001702,0,0
AL,ALABAMA,0103390,Tuscaloosa County,02153,Sipsey Valley High School,010339002153,No,0,0,010339002153,0,0
AL,ALABAMA,0103420,Tuscumbia City,01297,Deshler High School,010342001297,No,0,0,010342001297,0,0
AL,ALABAMA,0103430,Vestavia Hills City,01304,Vestavia Hills High School,010343001304,No,0,0,010343001304,0,0
AL,ALABAMA,0103450,Walker County,00135,Carbon Hill High School,010345000135,No,0,0,010345000135,0,0
AL,ALABAMA,0103450,Walker County,01308,Cordova High School,010345001308,No,0,0,010345001308,0,0
AL,ALABAMA,0103450,Walker County,01310,Curry High School,010345001310,No,0,0,010345001310,0,0
AL,ALABAMA,0103450,Walker County,01311,Dora High School,010345001311,No,0,0,010345001311,0,0
AL,ALABAMA,0103450,Walker County,01320,Oakman High School,010345001320,No,0,0,010345001320,0,0
AL,ALABAMA,0103480,Washington County,01335,Washington County High School,010348001335,No,0,0,010348001335,0,0
AL,ALABAMA,0103480,Washington County,01336,Fruitdale High School,010348001336,No,0,0,010348001336,0,0
AL,ALABAMA,0103480,Washington County,01337,Leroy High School,010348001337,No,0,0,010348001337,0,0
AL,ALABAMA,0103480,Washington County,01338,McIntosh High School,010348001338,No,0,0,010348001338,0,0
AL,ALABAMA,0103480,Washington County,01339,Millry High School,010348001339,No,0,0,010348001339,0,0
AL,ALABAMA,0103510,Wilcox County,01419,Wilcox County Alternative School,010351001419,No,0,0,010351001419,0,0
AL,ALABAMA,0103510,Wilcox County,01780,Wilcox Central High School,010351001780,No,0,0,010351001780,0,0
AL,ALABAMA,0103540,Winfield City,01355,Winfield High School,010354001355,No,0,0,010354001355,0,0
AL,ALABAMA,0103580,Winston County,01356,Addison High School,010358001356,No,0,0,010358001356,0,0
AL,ALABAMA,0103580,Winston County,01357,Winston County High School,010358001357,No,0,0,010358001357,0,0
AL,ALABAMA,0103580,Winston County,01359,Lynn High School,010358001359,No,0,0,010358001359,0,0
AL,ALABAMA,0103580,Winston County,01360,Meek High School,010358001360,No,0,0,010358001360,0,0
AK,ALASKA,0200001,Lower Kuskokwim School District,00206,Joann A. Alexie Memorial School,020000100206,No,0,0,020000100206,0,0
AK,ALASKA,0200001,Lower Kuskokwim School District,00208,Bethel Regional High School,020000100208,No,0,0,020000100208,0,0
AK,ALASKA,0200001,Lower Kuskokwim School District,00209,Chaputnguak School,020000100209,No,0,0,020000100209,0,0
AK,ALASKA,0200001,Lower Kuskokwim School District,00210,Chief Paul Memorial School,020000100210,No,0,0,020000100210,0,0
AK,ALASKA,0200001,Lower Kuskokwim School District,00211,Ayagina'ar Elitnaurvik,020000100211,No,0,0,020000100211,0,0
AK,ALASKA,0200001,Lower Kuskokwim School District,00212,Kwigillingok School,020000100212,No,0,0,020000100212,0,0
AK,ALASKA,0200001,Lower Kuskokwim School District,00213,Nelson Island Area School,020000100213,No,0,0,020000100213,0,0
AK,ALASKA,0200001,Lower Kuskokwim School District,00214,Anna Tobeluk Memorial School,020000100214,No,0,0,020000100214,0,0
AK,ALASKA,0200001,Lower Kuskokwim School District,00318,Kuskokwim Learning Academy,020000100318,No,0,0,020000100318,0,0
AK,ALASKA,0200001,Lower Kuskokwim School District,00389,Paul T. Albert Memorial School,020000100389,No,0,0,020000100389,0,0
AK,ALASKA,0200001,Lower Kuskokwim School District,00391,Akula Elitnaurvik School,020000100391,No,0,0,020000100391,0,0
AK,ALASKA,0200001,Lower Kuskokwim School District,00392,Eek School,020000100392,No,0,0,020000100392,0,0
AK,ALASKA,0200001,Lower Kuskokwim School District,00406,Lewis Angapak Memorial School,020000100406,No,0,0,020000100406,0,0
AK,ALASKA,0200001,Lower Kuskokwim School District,00408,Nuniwarmiut School,020000100408,No,0,0,020000100408,0,0
AK,ALASKA,0200001,Lower Kuskokwim School District,00409,William Miller Memorial School,020000100409,No,0,0,020000100409,0,0
AK,ALASKA,0200001,Lower Kuskokwim School District,00438,Ket'acik/Aapalluk Memorial School,020000100438,No,0,0,020000100438,0,0
AK,ALASKA,0200001,Lower Kuskokwim School District,00439,Z. John Williams Memorial School,020000100439,No,0,0,020000100439,0,0
AK,ALASKA,0200001,Lower Kuskokwim School District,00440,Ayaprun School,020000100440,No,0,0,020000100440,0,0
