LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,NCESSCH,SCH_APENR_IND,SCH_APCOURSES,SCH_APMATHENR_IND,Total_AP_math_students,Total_students_tookAP,SCH_APENR_IND_new,SCH_APMATHENR_IND_new
MD,MARYLAND,2400480,Montgomery County Public Schools,00784,Bethesda-Chevy Chase High,240048000784,240048000784,Yes,23,Yes,55,1001,1,1
MD,MARYLAND,2400480,Montgomery County Public Schools,00808,Col. Zadok Magruder High,240048000808,240048000808,Yes,23,Yes,24,613,1,1
MD,MARYLAND,2400480,Montgomery County Public Schools,00838,Gaithersburg High,240048000838,240048000838,Yes,25,Yes,59,484,1,1
MD,MARYLAND,2400480,Montgomery County Public Schools,00855,John F. Kennedy High,240048000855,240048000855,Yes,9,Yes,37,325,1,1
MD,MARYLAND,2400480,Montgomery County Public Schools,00867,Longview School,240048000867,240048000867,No,0,-9,0,0,0,0
MD,MARYLAND,2400480,Montgomery County Public Schools,00877,Montgomery Blair High,240048000877,240048000877,Yes,30,Yes,34,1006,1,1
MD,MARYLAND,2400480,Montgomery County Public Schools,00890,Paint Branch High,240048000890,240048000890,Yes,19,Yes,87,676,1,1
MD,MARYLAND,2400480,Montgomery County Public Schools,00897,Poolesville High,240048000897,240048000897,Yes,28,Yes,7,836,1,1
MD,MARYLAND,2400480,Montgomery County Public Schools,00902,Richard Montgomery High,240048000902,240048000902,Yes,25,Yes,240,897,1,1
MD,MARYLAND,2400480,Montgomery County Public Schools,00912,Rockville High,240048000912,240048000912,Yes,19,Yes,30,537,1,1
MD,MARYLAND,2400480,Montgomery County Public Schools,00918,Seneca Valley High,240048000918,240048000918,Yes,8,Yes,22,183,1,1
MD,MARYLAND,2400480,Montgomery County Public Schools,00921,Sherwood High,240048000921,240048000921,Yes,24,Yes,39,881,1,1
MD,MARYLAND,2400480,Montgomery County Public Schools,00926,Springbrook High,240048000926,240048000926,Yes,21,Yes,29,749,1,1
MD,MARYLAND,2400480,Montgomery County Public Schools,00934,Thomas S. Wootton High,240048000934,240048000934,Yes,31,Yes,43,1371,1,1
MD,MARYLAND,2400480,Montgomery County Public Schools,00941,Walt Whitman High,240048000941,240048000941,Yes,34,Yes,66,1233,1,1
MD,MARYLAND,2400480,Montgomery County Public Schools,00942,Walter Johnson High,240048000942,240048000942,Yes,35,Yes,39,1291,1,1
MD,MARYLAND,2400480,Montgomery County Public Schools,00951,Wheaton High,240048000951,240048000951,Yes,20,Yes,46,704,1,1
MD,MARYLAND,2400480,Montgomery County Public Schools,00956,Winston Churchill High,240048000956,240048000956,Yes,32,Yes,15,1444,1,1
MD,MARYLAND,2400480,Montgomery County Public Schools,01040,Northwest High,240048001040,240048001040,Yes,24,Yes,14,1412,1,1
MD,MARYLAND,2400480,Montgomery County Public Schools,01044,James Hubert Blake High,240048001044,240048001044,Yes,25,Yes,26,531,1,1
MD,MARYLAND,2400480,Montgomery County Public Schools,01365,MCPS Transitions School,240048001365,240048001365,No,0,-9,0,0,0,0
MD,MARYLAND,2400480,Montgomery County Public Schools,01366,Northwood High School,240048001366,240048001366,Yes,18,Yes,9,479,1,1
MD,MARYLAND,2400480,Montgomery County Public Schools,01398,Regional Institute for Children & Adolescents,240048001398,240048001398,Yes,4,No,0,9,1,0
MD,MARYLAND,2400480,Montgomery County Public Schools,01451,Alternative Programs,240048001451,240048001451,No,0,-9,0,0,0,0
MD,MARYLAND,2400480,Montgomery County Public Schools,01455,Damascus High,240048001455,240048001455,Yes,26,Yes,4,554,1,1
MD,MARYLAND,2400480,Montgomery County Public Schools,01460,Rock Terrace School,240048001460,240048001460,No,0,-9,0,0,0,0
MD,MARYLAND,2400480,Montgomery County Public Schools,01509,Quince Orchard High,240048001509,240048001509,Yes,31,Yes,2,1092,1,1
MD,MARYLAND,2400480,Montgomery County Public Schools,01525,Watkins Mill High,240048001525,240048001525,Yes,10,Yes,90,234,1,1
MD,MARYLAND,2400480,Montgomery County Public Schools,01541,Clarksburg High,240048001541,240048001541,Yes,25,Yes,34,769,1,1
MD,MARYLAND,2400510,Prince George's County Public Schools,00865,Annapolis Road Academy,240051000865,240051000865,No,0,-9,0,0,0,0
MD,MARYLAND,2400510,Prince George's County Public Schools,00987,Bladensburg High,240051000987,240051000987,Yes,17,No,0,96,1,0
MD,MARYLAND,2400510,Prince George's County Public Schools,00990,Bowie High,240051000990,240051000990,Yes,31,Yes,81,399,1,1
MD,MARYLAND,2400510,Prince George's County Public Schools,01002,Central High,240051001002,240051001002,Yes,9,Yes,25,45,1,1
MD,MARYLAND,2400510,Prince George's County Public Schools,01017,Crossland High,240051001017,240051001017,Yes,8,Yes,10,87,1,1
MD,MARYLAND,2400510,Prince George's County Public Schools,01023,Duval High,240051001023,240051001023,Yes,19,Yes,33,170,1,1
MD,MARYLAND,2400510,Prince George's County Public Schools,01027,Eleanor Roosevelt High,240051001027,240051001027,Yes,24,Yes,248,598,1,1
MD,MARYLAND,2400510,Prince George's County Public Schools,01029,Fairmont Heights High,240051001029,240051001029,Yes,12,Yes,29,56,1,1
MD,MARYLAND,2400510,Prince George's County Public Schools,01036,Frederick Douglass High,240051001036,240051001036,Yes,11,Yes,31,78,1,1
MD,MARYLAND,2400510,Prince George's County Public Schools,01038,Friendly High,240051001038,240051001038,Yes,5,No,0,25,1,0
MD,MARYLAND,2400510,Prince George's County Public Schools,01047,Green Valley Academy at Edgar Allan Poe,240051001047,240051001047,No,0,-9,0,0,0,0
MD,MARYLAND,2400510,Prince George's County Public Schools,01052,Gwynn Park High,240051001052,240051001052,Yes,13,Yes,21,48,1,1
MD,MARYLAND,2400510,Prince George's County Public Schools,01054,Northwestern Evening/Saturday High,240051001054,240051001054,Yes,1,No,0,0,1,0
MD,MARYLAND,2400510,Prince George's County Public Schools,01059,High Point High,240051001059,240051001059,Yes,26,Yes,57,285,1,1
MD,MARYLAND,2400510,Prince George's County Public Schools,01062,Crossland Evening/Saturday High,240051001062,240051001062,No,0,-9,0,0,0,0
MD,MARYLAND,2400510,Prince George's County Public Schools,01067,Community Based Classrooms,240051001067,240051001067,No,0,-9,0,0,0,0
MD,MARYLAND,2400510,Prince George's County Public Schools,01089,Largo High,240051001089,240051001089,Yes,12,Yes,1,71,1,1
MD,MARYLAND,2400510,Prince George's County Public Schools,01092,Laurel High,240051001092,240051001092,Yes,14,Yes,21,190,1,1
MD,MARYLAND,2400510,Prince George's County Public Schools,01114,Northwestern High,240051001114,240051001114,Yes,24,Yes,68,217,1,1
MD,MARYLAND,2400510,Prince George's County Public Schools,01123,Oxon Hill High,240051001123,240051001123,Yes,19,Yes,80,279,1,1
MD,MARYLAND,2400510,Prince George's County Public Schools,01126,Parkdale High,240051001126,240051001126,Yes,19,Yes,88,165,1,1
MD,MARYLAND,2400510,Prince George's County Public Schools,01133,Potomac High,240051001133,240051001133,Yes,4,No,0,59,1,0
MD,MARYLAND,2400510,Prince George's County Public Schools,01164,Suitland High,240051001164,240051001164,Yes,37,Yes,14,106,1,1
MD,MARYLAND,2400510,Prince George's County Public Schools,01167,Surrattsville High,240051001167,240051001167,Yes,12,Yes,30,51,1,1
MD,MARYLAND,2400510,Prince George's County Public Schools,01354,James E. Duckworth Regional Center,240051001354,240051001354,No,0,-9,0,0,0,0
MD,MARYLAND,2400510,Prince George's County Public Schools,01384,C. Elizabeth Rieg Regional Center,240051001384,240051001384,No,0,-9,0,0,0,0
MD,MARYLAND,2400510,Prince George's County Public Schools,01424,Tall Oaks High,240051001424,240051001424,No,0,-9,0,0,0,0
MD,MARYLAND,2400510,Prince George's County Public Schools,01463,Croom High,240051001463,240051001463,No,0,-9,0,0,0,0
MD,MARYLAND,2400510,Prince George's County Public Schools,01542,Dr. Henry A. Wise Jr. High,240051001542,240051001542,Yes,13,Yes,42,148,1,1
MD,MARYLAND,2400510,Prince George's County Public Schools,01671,Incarcerated Youth Center (JACS),240051001671,240051001671,No,0,-9,0,0,0,0
MD,MARYLAND,2400510,Prince George's County Public Schools,01704,Academy of Health Sciences at PGCC,240051001704,240051001704,No,0,-9,0,0,0,0
MD,MARYLAND,2400510,Prince George's County Public Schools,01708,Chesapeake Math and IT Public Charter,240051001708,240051001708,Yes,17,Yes,24,76,1,1
MD,MARYLAND,2400510,Prince George's County Public Schools,01718,College Park Academy,240051001718,240051001718,Yes,14,Yes,11,17,1,1
MD,MARYLAND,2400510,Prince George's County Public Schools,01726,Chesapeake Math and IT South Public Charter,240051001726,240051001726,Yes,3,Yes,2,1,1,1
MD,MARYLAND,2400510,Prince George's County Public Schools,01737,International High school @ Largo,240051001737,240051001737,Yes,1,No,0,15,1,0
MD,MARYLAND,2400510,Prince George's County Public Schools,01738,International High School @ Langley Park,240051001738,240051001738,Yes,4,No,0,41,1,0
MD,MARYLAND,2400510,Prince George's County Public Schools,02951,Charles Herbert Flowers High,240051002951,240051002951,Yes,18,Yes,76,148,1,1
MD,MARYLAND,2400540,Queen Anne's County Public Schools,01076,Kent Island High School,240054001076,240054001076,Yes,21,Yes,72,335,1,1
MD,MARYLAND,2400540,Queen Anne's County Public Schools,01195,Queen Anne's County High School,240054001195,240054001195,Yes,16,Yes,65,255,1,1
MD,MARYLAND,2400570,Somerset County Public Schools,01201,Crisfield Academy and High School,240057001201,240057001201,Yes,3,No,0,27,1,0
MD,MARYLAND,2400570,Somerset County Public Schools,01213,Washington Academy and High School,240057001213,240057001213,Yes,2,No,0,9,1,0
MD,MARYLAND,2400570,Somerset County Public Schools,99999,MARION SARAH PEYTON ALTERNATIVE LEARNING CENTER,240057099999,240057099999,No,0,-9,0,0,0,0
MD,MARYLAND,2400600,St. Mary's County Public Schools,01218,Chopticon High,240060001218,240060001218,Yes,22,Yes,92,402,1,1
MD,MARYLAND,2400600,St. Mary's County Public Schools,01224,Great Mills High,240060001224,240060001224,Yes,27,Yes,161,271,1,1
MD,MARYLAND,2400600,St. Mary's County Public Schools,01356,Leonardtown High,240060001356,240060001356,Yes,29,Yes,182,510,1,1
MD,MARYLAND,2400600,St. Mary's County Public Schools,01668,Fairlead Academy,240060001668,240060001668,No,0,-9,0,0,0,0
MD,MARYLAND,2400600,St. Mary's County Public Schools,01710,Fairlead Academy II,240060001710,240060001710,No,0,-9,0,0,0,0
MD,MARYLAND,2400630,Talbot County Public Schools,01242,Easton High,240063001242,240063001242,Yes,16,Yes,65,306,1,1
MD,MARYLAND,2400630,Talbot County Public Schools,01248,St. Michaels Middle/High School,240063001248,240063001248,Yes,7,Yes,11,67,1,1
MD,MARYLAND,2400660,Washingtion County Public Schools,00308,Washington County Technical High,240066000308,240066000308,Yes,11,Yes,19,109,1,1
MD,MARYLAND,2400660,Washingtion County Public Schools,01256,Boonsboro High,240066001256,240066001256,Yes,16,Yes,56,164,1,1
MD,MARYLAND,2400660,Washingtion County Public Schools,01260,Clear Spring High,240066001260,240066001260,Yes,14,Yes,25,100,1,1
MD,MARYLAND,2400660,Washingtion County Public Schools,01270,Hancock Middle Senior High,240066001270,240066001270,Yes,6,No,0,23,1,0
MD,MARYLAND,2400660,Washingtion County Public Schools,01275,North Hagerstown High,240066001275,240066001275,Yes,10,Yes,72,276,1,1
MD,MARYLAND,2400660,Washingtion County Public Schools,01285,Smithsburg High,240066001285,240066001285,Yes,17,Yes,33,232,1,1
MD,MARYLAND,2400660,Washingtion County Public Schools,01288,South Hagerstown High,240066001288,240066001288,Yes,15,Yes,21,169,1,1
MD,MARYLAND,2400660,Washingtion County Public Schools,01289,Marshall Street School,240066001289,240066001289,No,0,-9,0,0,0,0
MD,MARYLAND,2400660,Washingtion County Public Schools,01295,Williamsport High,240066001295,240066001295,Yes,14,Yes,31,117,1,1
MD,MARYLAND,2400660,Washingtion County Public Schools,01484,Washington County Job Development Center,240066001484,240066001484,No,0,-9,0,0,0,0
MD,MARYLAND,2400660,Washingtion County Public Schools,01674,Barbara Ingram School for the Arts,240066001674,240066001674,Yes,10,Yes,11,114,1,1
MD,MARYLAND,2400660,Washingtion County Public Schools,99998,ANTIETAM ACADEMY,240066099998,240066099998,No,0,-9,0,0,0,0
MD,MARYLAND,2400690,Wicomico County Public Schools,01088,Wicomico County Evening High,240069001088,240069001088,No,0,-9,0,0,0,0
MD,MARYLAND,2400690,Wicomico County Public Schools,01305,James M. Bennett High,240069001305,240069001305,Yes,19,Yes,142,253,1,1
MD,MARYLAND,2400690,Wicomico County Public Schools,01306,Mardela Middle & High,240069001306,240069001306,Yes,13,Yes,33,77,1,1
MD,MARYLAND,2400690,Wicomico County Public Schools,01309,Parkside High,240069001309,240069001309,Yes,18,Yes,57,136,1,1
MD,MARYLAND,2400690,Wicomico County Public Schools,01320,Wicomico High,240069001320,240069001320,Yes,19,Yes,89,85,1,1
MD,MARYLAND,2400720,Worcester County Public Schools,01326,Cedar Chapel Special School,240072001326,240072001326,No,0,-9,0,0,0,0
MD,MARYLAND,2400720,Worcester County Public Schools,01330,Pocomoke High,240072001330,240072001330,Yes,8,Yes,36,36,1,1
MD,MARYLAND,2400720,Worcester County Public Schools,01334,Snow Hill High,240072001334,240072001334,Yes,13,Yes,40,112,1,1
MD,MARYLAND,2400720,Worcester County Public Schools,01335,Stephen Decatur High,240072001335,240072001335,Yes,16,Yes,103,240,1,1
MD,MARYLAND,24SOP01,THE MARYLAND SCHOOL F/T BLIND,00001,THE MARYLAND SCHOOL F/T BLIND,24SOP0100001,24SOP0100001,No,0,-9,0,0,0,0
MA,MASSACHUSETTS,2500001,Quabbin,01558,Quabbin Regional High School,250000101558,250000101558,Yes,18,Yes,58,123,1,1
MA,MASSACHUSETTS,2500001,Quabbin,02797,IB School of Quabbin,250000102797,250000102797,No,0,-9,0,0,0,0
MA,MASSACHUSETTS,2500002,Spencer-E Brookfield,01790,David Prouty High,250000201790,250000201790,Yes,9,Yes,17,36,1,1
MA,MASSACHUSETTS,2500013,Southwick-Tolland-Granville Regional School District,01782,Southwick Regional School,250001301782,250001301782,Yes,7,Yes,31,77,1,1
MA,MASSACHUSETTS,2500021,Academy Of the Pacific Rim Charter Public (District),00511,Academy Of the Pacific Rim Charter Public School,250002100511,250002100511,Yes,5,Yes,13,30,1,1
MA,MASSACHUSETTS,2500025,Innovation Academy Charter (District),00524,Innovation Academy Charter School,250002500524,250002500524,No,0,-9,0,0,0,0
MA,MASSACHUSETTS,2500026,City on a Hill Charter Public School Circuit Street (Distric,00530,City on a Hill Charter Public School Circuit Street,250002600530,250002600530,Yes,6,Yes,16,46,1,1
MA,MASSACHUSETTS,2500028,Sabis International Charter (District),00537,Sabis International Charter School,250002800537,250002800537,Yes,11,Yes,34,61,1,1
MA,MASSACHUSETTS,2500029,Neighborhood House Charter (District),99999,Neighborhood House Charter School - High School,250002999999,250002999999,No,0,-9,0,0,0,0
MA,MASSACHUSETTS,2500033,Lowell Middlesex Academy Charter (District),00555,Lowell Middlesex Academy Charter School,250003300555,250003300555,No,0,-9,0,0,0,0
MA,MASSACHUSETTS,2500035,Martha's Vineyard Charter (District),00569,Martha's Vineyard Charter School,250003500569,250003500569,No,0,-9,0,0,0,0
MA,MASSACHUSETTS,2500036,Ma Academy for Math and Science,00576,Ma Academy for Math and Science School,250003600576,250003600576,No,0,-9,0,0,0,0
MA,MASSACHUSETTS,2500038,Francis W. Parker Charter Essential (District),00581,Francis W. Parker Charter Essential School,250003800581,250003800581,No,0,-9,0,0,0,0
MA,MASSACHUSETTS,2500040,South Shore Charter Public (District),00600,South Shore Charter Public School,250004000600,250004000600,Yes,8,Yes,15,56,1,1
MA,MASSACHUSETTS,2500041,Atlantis Charter (District),00601,Atlantis Charter School,250004100601,250004100601,Yes,7,Yes,9,35,1,1
MA,MASSACHUSETTS,2500044,Pioneer Valley Performing Arts Charter Public (District),00816,Pioneer Valley Performing Arts Charter Public School,250004400816,250004400816,No,0,-9,0,0,0,0
MA,MASSACHUSETTS,2500046,Prospect Hill Academy Charter (District),00819,Prospect Hill Academy Charter School,250004600819,250004600819,Yes,9,Yes,48,108,1,1
MA,MASSACHUSETTS,2500051,Abby Kelley Foster Charter Public (District),01247,Abby Kelley Foster Charter Public School,250005101247,250005101247,No,0,-9,0,0,0,0
MA,MASSACHUSETTS,2500052,Foxborough Regional Charter (District),01250,Foxborough Regional Charter School,250005201250,250005201250,Yes,15,Yes,16,172,1,1
MA,MASSACHUSETTS,2500053,Boston Collegiate Charter (District),01256,Boston Collegiate Charter School,250005301256,250005301256,Yes,8,Yes,35,98,1,1
MA,MASSACHUSETTS,2500055,Mystic Valley Regional Charter (District),01260,Mystic Valley Regional Charter School,250005501260,250005501260,No,0,-9,0,0,0,0
MA,MASSACHUSETTS,2500057,Rising Tide Charter Public (District),01271,Rising Tide Charter Public School,250005701271,250005701271,No,0,-9,0,0,0,0
MA,MASSACHUSETTS,2500058,Sturgis Charter Public (District),01272,Sturgis Charter Public School East,250005801272,250005801272,No,0,-9,0,0,0,0
MA,MASSACHUSETTS,2500058,Sturgis Charter Public (District),99999,Sturgis Charter Public School West,250005899999,250005899999,No,0,-9,0,0,0,0
MA,MASSACHUSETTS,2500063,Roxbury Preparatory Charter (District),99996,Roxbury Prep High School - 9th,250006399996,250006399996,No,0,-9,0,0,0,0
MA,MASSACHUSETTS,2500063,Roxbury Preparatory Charter (District),99997,Roxbury Prep High School - 10th and 11th,250006399997,250006399997,Yes,9,Yes,30,222,1,1
MA,MASSACHUSETTS,2500066,MATCH Charter Public School (District),01586,MATCH Charter Public School,250006601586,250006601586,Yes,7,Yes,27,100,1,1
MA,MASSACHUSETTS,2500067,Manchester Essex Regional,01109,Manchester Essex Regional High School,250006701109,250006701109,Yes,17,Yes,26,144,1,1
MA,MASSACHUSETTS,2500070,Codman Academy Charter Public (District),01667,Codman Academy Charter Public School,250007001667,250007001667,Yes,4,Yes,6,28,1,1
MA,MASSACHUSETTS,2500071,Brooke Charter School (District),01747,Brooke Charter Schools,250007101747,250007101747,Yes,3,No,0,53,1,0
MA,MASSACHUSETTS,2500073,Sizer School: A North Central Charter Essential (District),01750,Sizer School: A North Central Charter Essential School,250007301750,250007301750,No,0,-9,0,0,0,0
MA,MASSACHUSETTS,2500075,Excel Academy Charter (District),02084,Excel Academy Charter School,250007502084,250007502084,Yes,7,No,0,123,1,0
MA,MASSACHUSETTS,2500076,Four Rivers Charter Public (District),02086,Four Rivers Charter Public School,250007602086,250007602086,No,0,-9,0,0,0,0
MA,MASSACHUSETTS,2500079,Berkshire Arts and Technology Charter Public (District),01842,Berkshire Arts and Technology Charter Public School,250007901842,250007901842,Yes,6,Yes,20,43,1,1
MA,MASSACHUSETTS,2500080,Boston Preparatory Charter Public (District),01843,Boston Preparatory Charter Public School,250008001843,250008001843,Yes,4,Yes,20,64,1,1
MA,MASSACHUSETTS,2500082,KIPP Academy Lynn Charter School (District),01845,KIPP Academy Lynn Charter School,250008201845,250008201845,Yes,9,Yes,59,125,1,1
MA,MASSACHUSETTS,2500084,Salem Academy Charter (District),01847,Salem Academy Charter School,250008401847,250008401847,Yes,8,Yes,19,97,1,1
MA,MASSACHUSETTS,2500085,Advanced Math and Science Academy Charter (District),01984,Advanced Math and Science Academy Charter School,250008501984,250008501984,Yes,17,Yes,86,204,1,1
MA,MASSACHUSETTS,2500086,Community Charter School of Cambridge (District),01996,Community Charter School of Cambridge,250008601996,250008601996,Yes,5,Yes,16,74,1,1
