LEA_STATE_x,LEA_STATE_NAME_x,LEAID_x,LEA_NAME_x,SCHID_x,SCH_NAME_x,COMBOKEY_x,Special_ed_schl_new,Magnet_schl_new,Charter_Schl_new,Alternate_schl_new,NCESSCH,LEVEL,Total_enroll_students,SCH_FTETEACH_TOT,SCH_FTETEACH_CERT,SCH_FTETEACH_NOTCERT,FTE_teachers_count,SalaryforTeachers,Total_SAT_ACT_students,SCH_IBENR_IND_new,Total_IB_students,SCH_APENR_IND_new,SCH_APCOURSES,SCH_APOTHENR_IND_new,Total_AP_other_students,Total_students_tookAP
NE,NEBRASKA,3100021,WAVERLY SCHOOL DISTRICT 145,01699,WAVERLY HIGH SCHOOL,310002101699,0,0,0,0,310002101699,High,600.0,42.0,42.0,0.0,38.96,2339445.5,244.0,0.0,-18.0,1.0,3.0,1.0,83.0,0.0
NE,NEBRASKA,3100023,MAXWELL PUBLIC SCHOOLS,01215,MAXWELL HIGH SCHOOL,310002301215,0,0,0,0,310002301215,High,146.0,13.0,13.0,0.0,12.0,200000.0,20.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100025,ELKHORN VALLEY SCHOOLS,01665,ELKHORN VALLEY HIGH SCHOOL,310002501665,0,0,0,0,310002501665,High,139.0,20.0,20.0,0.0,20.0,1912389.27,40.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100029,SUPERIOR PUBLIC SCHOOLS,02032,SUPERIOR JR/SR HIGH SCHOOL,310002902032,0,0,0,0,310002902032,High,204.0,18.38,18.38,0.0,18.38,1090676.56,32.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100034,ASHLAND-GREENWOOD PUBLIC SCHS,00035,ASHLAND-GREENWOOD HIGH SCHOOL,310003400035,0,0,0,0,310003400035,High,261.0,22.0,22.0,0.0,22.0,1413038.0,115.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100041,STANTON COMMUNITY SCHOOLS,01626,STANTON HIGH SCHOOL,310004101626,0,0,0,0,310004101626,High,195.0,22.35,20.1,2.25,18.6,1041858.46,38.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100065,FRANKLIN PUBLIC SCHOOLS,00971,FRANKLIN SECONDARY SCHOOL,310006500971,0,0,0,0,310006500971,High,138.0,17.5,17.5,0.0,16.35,907619.41,3.0,0.0,-18.0,1.0,1.0,0.0,-18.0,0.0
NE,NEBRASKA,3100066,SILVER LAKE PUBLIC SCHOOLS,01883,SILVER LAKE HIGH SCHOOL,310006601883,0,0,0,0,310006601883,High,85.0,12.75,12.75,0.0,10.25,545341.0,14.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100067,BANNER COUNTY PUBLIC SCHOOLS,01044,BANNER COUNTY HIGH SCHOOL,310006701044,0,0,0,0,310006701044,High,63.0,11.0,11.0,0.0,11.0,872192.0,15.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100070,AMHERST PUBLIC SCHOOLS,00019,AMHERST HIGH SCHOOL,310007000019,0,0,0,0,310007000019,High,177.0,14.0,14.0,0.0,14.0,779385.29,25.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100071,TEKAMAH-HERMAN COMMUNITY SCHS,01662,HIGH SCHOOL AT TEKAMAH,310007101662,0,0,0,0,310007101662,High,250.0,25.75,25.75,0.0,25.75,1438424.61,41.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100072,LEYTON PUBLIC SCHOOLS,00188,LEYTON HIGH SCHOOL,310007200188,0,0,0,0,310007200188,High,54.0,9.25,9.25,0.0,8.25,391675.52,10.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100073,ARNOLD PUBLIC SCHOOLS,00032,ARNOLD HIGH SCHOOL,310007300032,0,0,0,0,310007300032,High,76.0,10.0,10.0,0.0,10.0,800397.0,27.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100076,SCRIBNER-SNYDER COMMUNITY SCHS,01585,SCRIBNER-SNYDER SECONDARY SCH,310007601585,0,0,0,0,310007601585,High,87.0,12.0,12.0,0.0,12.0,740497.0,25.0,0.0,-18.0,1.0,3.0,0.0,-18.0,0.0
NE,NEBRASKA,3100077,DUNDY CO STRATTON PUBLIC SCHS,01885,DUNDY CO STRATTON HIGH SCHOOL,310007701885,0,0,0,0,310007701885,High,151.0,18.25,18.25,0.0,18.25,916809.0,44.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100080,ALMA PUBLIC SCHOOLS,00017,ALMA HIGH SCHOOL,310008000017,0,0,0,0,310008000017,High,143.0,16.0,16.0,0.0,15.5,738256.0,48.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100082,STUART PUBLIC SCHOOLS,01640,STUART HIGH SCHOOL,310008201640,0,0,0,0,310008201640,High,67.0,11.0,11.0,0.0,11.0,507499.21,13.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100085,ST PAUL PUBLIC SCHOOLS,01624,ST PAUL HIGH SCHOOL,310008501624,0,0,0,0,310008501624,High,182.0,1.0,1.0,0.0,1.0,75000.0,39.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100088,NORRIS SCHOOL DIST 160,01318,NORRIS HIGH SCHOOL,310008801318,0,0,0,0,310008801318,High,687.0,43.17,43.17,0.0,39.0,2842711.0,188.0,0.0,-18.0,1.0,2.0,1.0,24.0,13.0
NE,NEBRASKA,3100089,PALMER PUBLIC SCHOOLS,01468,PALMER JUNIOR-SENIOR HIGH,310008901468,0,0,0,0,310008901468,High,144.0,12.0,12.0,0.0,12.0,632707.68,24.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100090,BAYARD PUBLIC SCHOOLS,00057,BAYARD SECONDARY SCHOOL,310009000057,0,0,0,0,310009000057,High,184.0,12.0,12.0,0.0,11.0,1039546.8,42.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100091,FULLERTON PUBLIC SCHOOLS,00990,FULLERTON HIGH SCHOOL,310009100990,0,0,0,0,310009100990,High,145.0,15.0,15.0,0.0,15.0,637000.0,15.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100095,CRETE PUBLIC SCHOOLS,00182,CRETE HIGH SCHOOL,310009500182,0,0,0,0,310009500182,High,583.0,40.66,39.66,1.0,39.56,2241175.08,194.0,0.0,-18.0,1.0,6.0,1.0,147.0,137.0
NE,NEBRASKA,3100096,FRIEND PUBLIC SCHOOLS,00988,FRIEND HIGH SCHOOLS,310009600988,0,0,0,0,310009600988,High,110.0,13.25,13.25,0.0,11.75,729602.0,26.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100097,MORRILL PUBLIC SCHOOLS,01274,MORRILL HIGH SCHOOL,310009701274,0,0,0,0,310009701274,High,158.0,17.0,14.0,3.0,16.0,664000.0,29.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100098,GERING PUBLIC SCHOOLS,00999,GERING HIGH SCHOOL,310009800999,0,0,0,0,310009800999,High,606.0,44.1,44.1,0.0,43.1,2859974.59,178.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100099,CENTENNIAL PUBLIC SCHOOLS,01671,CENTENNIAL JR-SR HIGH SCHOOL,310009901671,0,0,0,0,310009901671,High,200.0,22.5,22.5,0.0,21.36,988218.46,65.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100105,BRIDGEPORT PUBLIC SCHOOLS,00101,BRIDGEPORT HIGH SCHOOL,310010500101,0,0,0,0,310010500101,High,212.0,23.43,23.43,0.0,23.0,980919.3,73.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100109,SOUTHERN VALLEY SCHOOLS,01464,SOUTHERN VALLEY JR/SR HIGH,310010901464,0,0,0,0,310010901464,High,202.0,19.05,19.05,0.0,19.05,1278908.96,37.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100110,SOUTH PLATTE PUBLIC SCHOOLS,00348,SOUTH PLATTE HIGH SCHOOL,310011000348,0,0,0,0,310011000348,High,82.0,11.0,11.0,0.0,11.0,631968.0,10.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100111,EUSTIS-FARNAM PUBLIC SCHOOLS,00470,EUSTIS-FARNAM HIGH SCHOOL,310011100470,0,0,0,0,310011100470,High,68.0,10.5,10.5,0.0,10.5,980000.0,24.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100112,LAKEVIEW COMMUNITY SCHOOLS,00483,LAKEVIEW HIGH SCHOOL,310011200483,0,0,0,0,310011200483,High,307.0,23.7,23.7,0.0,20.74,1288603.0,95.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100114,LOGAN VIEW PUBLIC SCHOOLS,00547,LOGAN VIEW JR/SR HIGH SCHOOL,310011400547,0,0,0,0,310011400547,High,256.0,29.0,29.0,0.0,29.0,1593455.57,70.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100115,NORTH BEND CENTRAL PUBLIC SCHS,00572,NORTH BEND CENTRAL HIGH SCHOOL,310011500572,0,0,0,0,310011500572,High,235.0,20.63,20.63,0.0,20.63,1357795.22,134.0,0.0,-18.0,1.0,10.0,1.0,34.0,54.0
NE,NEBRASKA,3100117,HEARTLAND COMMUNITY SCHOOLS,00602,HEARTLAND COMMUNITY HIGH SCH,310011700602,0,0,0,0,310011700602,High,144.0,17.0,17.0,0.0,16.0,936435.67,23.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100118,FILLMORE CENTRAL PUBLIC SCHS,00993,FILLMORE CENTRAL HIGH SCHOOL,310011800993,0,0,0,0,310011800993,High,167.0,16.13,16.13,0.0,16.13,952551.0,55.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100119,NEBRASKA UNIFIED DISTRICT 1,00155,CLEARWATER HIGH SCHOOL,310011900155,0,0,0,0,310011900155,High,50.0,6.5,6.5,0.0,6.5,487879.14,19.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100119,NEBRASKA UNIFIED DISTRICT 1,01451,ORCHARD HIGH SCHOOL,310011901451,0,0,0,0,310011901451,High,28.0,7.0,7.0,0.0,7.0,434624.71,11.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100119,NEBRASKA UNIFIED DISTRICT 1,01679,VERDIGRE HIGH SCHOOL,310011901679,0,0,0,0,310011901679,High,42.0,8.25,8.25,0.0,8.25,517539.03,17.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100120,HITCHCOCK CO SCH SYSTEM,01562,HITCHCOCK CO JR/SR HIGH SCHOOL,310012001562,0,0,0,0,310012001562,High,138.0,11.5,11.5,0.0,11.5,698365.0,22.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100121,DONIPHAN-TRUMBULL PUBLIC SCHS,00750,DONIPHAN-TRUMBULL SECONDARY,310012100750,0,0,0,0,310012100750,High,232.0,21.95,21.95,0.0,21.95,2221948.0,34.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100122,SOUTH CENTRAL NEBRASKA UNIFIED 5,00762,SANDY CREEK HIGH SCHOOL,310012200762,0,0,0,0,310012200762,High,132.0,13.6,13.6,0.0,13.6,842413.81,65.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100122,SOUTH CENTRAL NEBRASKA UNIFIED 5,00806,LAWRENCE/NELSON HIGH SCH,310012200806,0,0,0,0,310012200806,High,69.0,8.72,8.72,0.0,8.15,366198.29,32.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100123,HIGH PLAINS COMMUNITY SCHOOLS,00815,HIGH PLAINS COMMUNITY HIGH SCH,310012300815,0,0,0,0,310012300815,High,75.0,13.0,13.0,0.0,11.58,1026085.39,33.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100124,BRUNING-DAVENPORT UNIFIED SYS,00853,BRUNING-DAVENPORT HIGH SCHOOL,310012400853,0,0,0,0,310012400853,High,46.0,8.4,0.0,0.0,7.75,415518.26,46.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100125,DILLER-ODELL PUBLIC SCHOOLS,00744,DILLER-ODELL SECONDARY SCHOOL,310012500744,0,0,0,0,310012500744,High,111.0,16.0,16.0,0.0,15.0,887752.0,44.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100129,TWIN RIVER PUBLIC SCHOOLS,01076,TWIN RIVER SR HIGH SCHOOL,310012901076,0,0,0,0,310012901076,High,191.0,19.08,19.08,0.0,19.08,1268742.0,49.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100130,CROSS COUNTY COMMUNITY SCHOOLS,01182,CROSS COUNTY HIGH SCHOOL,310013001182,0,0,0,0,310013001182,High,111.0,14.13,14.13,0.0,14.13,795000.0,26.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100132,THAYER CENTRAL COMMUNITY SCHS,01258,THAYER CENTRAL HIGH SCHOOL,310013201258,0,0,0,0,310013201258,High,168.0,20.6,20.6,0.0,20.6,1077012.0,39.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100133,EXETER-MILLIGAN PUBLIC SCHOOLS,01344,EXETER-MILLIGAN HIGH SCHOOL,310013301344,0,0,0,0,310013301344,High,73.0,15.75,15.75,0.0,15.75,763050.0,9.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100134,WILCOX-HILDRETH PUBLIC SCHOOLS,01368,WILCOX-HILDRETH HIGH SCHOOL,310013401368,0,0,0,0,310013401368,High,65.0,11.43,11.43,0.0,11.43,694368.45,29.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100140,CREEK VALLEY SCHOOLS,01419,CREEK VALLEY HIGH SCHOOL,310014001419,0,0,0,0,310014001419,High,97.0,12.0,12.0,0.0,12.0,618000.0,21.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100141,EMERSON-HUBBARD PUBLIC SCHOOLS,01425,EMERSON-HUBBARD HIGH SCHOOL,310014101425,0,0,0,0,310014101425,High,102.0,15.4,15.4,0.0,11.3,616214.91,18.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100157,PERKINS COUNTY SCHOOLS,01827,PERKINS COUNTY JUNIOR- SENIOR HIGH SCHOOL,310015701827,0,0,0,0,310015701827,High,155.0,21.0,21.0,0.0,16.0,200000.0,54.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100163,CHASE COUNTY SCHOOLS,01772,CHASE COUNTY HIGH SCHOOL,310016301772,0,0,0,0,310016301772,High,202.0,22.17,22.17,0.0,22.17,2032378.99,54.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100165,DOUGLAS CO WEST COMMUNITY SCHS,01786,DOUGLAS CO WEST HIGH SCHOOL,310016501786,0,0,0,0,310016501786,High,284.0,23.37,23.37,0.0,22.9,1409358.0,69.0,0.0,-18.0,1.0,7.0,1.0,53.0,29.0
NE,NEBRASKA,3100170,GORDON-RUSHVILLE PUBLIC SCHS,01839,GORDON-RUSHVILLE HIGH SCHOOL,310017001839,0,0,0,0,310017001839,High,193.0,16.59,16.59,0.0,16.5,1133299.3,55.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100172,WEST HOLT PUBLIC SCHOOLS,02008,WEST HOLT HIGH SCHOOL,310017202008,0,0,0,0,310017202008,High,161.0,22.0,22.0,0.0,22.0,1400468.0,47.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100176,JOHNSON CO CENTRAL PUBLIC SCHS,02009,JOHNSON CO CENTRAL HIGH SCHOOL,310017602009,0,0,0,0,310017602009,High,156.0,17.4,17.4,0.0,16.4,963871.29,39.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100178,SOUTHWEST PUBLIC SCHOOLS,01758,SOUTHWEST JR/SR HIGH SCHOOL,310017801758,0,0,0,0,310017801758,High,152.0,20.5,20.5,0.0,18.5,1044540.01,55.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100179,HUMBOLDT TABLE ROCK STEINAUER,02189,HTRS HIGH SCHOOL,310017902189,0,0,0,0,310017902189,High,98.0,16.6,16.6,0.0,16.6,781206.0,35.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100183,HOWELLS-DODGE CONSOLIDATED SCHOOLS,01090,HOWELLS SENIOR HIGH SCHOOL,310018301090,0,0,0,0,310018301090,High,153.0,17.13,17.13,0.0,17.13,1264598.0,38.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100184,RIVERSIDE PUBLIC SCHOOLS,02308,RIVERSIDE HIGH SCHOOL,310018402308,0,0,0,0,310018402308,High,47.0,8.5,8.5,0.0,8.5,371523.6,22.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100185,CENTRAL VALLEY PUBLIC SCHOOLS,02310,CENTRAL VALLEY HIGH SCHOOL,310018502310,0,0,0,0,310018502310,High,116.0,17.63,17.63,0.0,15.75,938780.39,35.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100187,BOYD COUNTY SCHOOLS,02351,BOYD COUNTY HIGH SCHOOL (LYNCH),310018702351,0,0,0,0,310018702351,High,5.0,8.0,8.0,0.0,4.53,220831.86,2.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3100187,BOYD COUNTY SCHOOLS,02354,BOYD COUNTY HIGH SCHOOL (SPENCER),310018702354,0,0,0,0,310018702354,High,93.0,10.59,10.59,0.0,10.59,542275.98,24.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3101992,ELMWOOD-MURDOCK PUBLIC SCHOOLS,01992,ELMWOOD-MURDOCK JR/SR HIGH SCH,310199201992,0,0,0,0,310199201992,High,166.0,19.57,19.57,0.0,19.57,1113150.42,31.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3102790,AINSWORTH COMMUNITY SCHOOLS,00006,AINSWORTH HIGH SCHOOL,310279000006,0,0,0,0,310279000006,High,138.0,18.0,18.0,0.0,18.0,1807831.0,37.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3102820,BOONE CENTRAL SCHOOLS,00008,BOONE CENTRAL HIGH SCHOOL,310282000008,0,0,0,0,310282000008,High,188.0,25.7,25.7,0.0,19.33,1120497.0,84.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3102880,ALLEN CONSOLIDATED SCHOOLS,00010,ALLEN HIGH SCHOOL,310288000010,0,0,0,0,310288000010,High,95.0,10.8,10.8,0.0,10.8,539784.01,25.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3102910,ALLIANCE PUBLIC SCHOOLS,00011,ALLIANCE HIGH SCHOOL,310291000011,0,0,0,0,310291000011,High,450.0,29.5,29.5,0.0,25.0,1172332.58,103.0,0.0,-18.0,1.0,2.0,1.0,42.0,11.0
NE,NEBRASKA,3103060,ANSLEY PUBLIC SCHOOLS,00024,ANSLEY HIGH SCHOOL,310306000024,0,0,0,0,310306000024,High,83.0,14.0,14.0,0.0,14.0,661812.3,24.0,0.0,-18.0,1.0,1.0,0.0,-18.0,0.0
NE,NEBRASKA,3103090,ARAPAHOE PUBLIC SCHOOLS,00026,ARAPAHOE HIGH SCHOOL,310309000026,0,0,0,0,310309000026,High,145.0,12.9,12.9,0.0,12.9,1287666.36,32.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3103120,ARCADIA PUBLIC SCHOOLS,00028,ARCADIA HIGH SCHOOL,310312000028,0,0,0,0,310312000028,High,53.0,9.6,9.6,0.0,9.6,353108.96,12.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3103130,ARLINGTON PUBLIC SCHOOLS,00030,ARLINGTON HIGH SCHOOL,310313000030,0,0,0,0,310313000030,High,314.0,26.92,26.92,0.0,22.5,1534001.59,75.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3103210,ARTHUR COUNTY SCHOOLS,00033,ARTHUR COUNTY HIGH SCHOOL,310321000033,0,0,0,0,310321000033,High,46.0,9.07,9.07,0.0,9.07,440227.0,13.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3103330,AUBURN PUBLIC SCHOOLS,00038,AUBURN HIGH SCHOOL,310333000038,0,0,0,0,310333000038,High,250.0,22.55,22.55,0.0,22.55,1283976.95,124.0,0.0,-18.0,1.0,2.0,0.0,-18.0,0.0
NE,NEBRASKA,3103360,AURORA PUBLIC SCHOOLS,00044,AURORA HIGH SCHOOL,310336000044,0,0,0,0,310336000044,High,383.0,39.32,39.32,0.0,36.63,2268023.52,272.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3103420,AXTELL COMMUNITY SCHOOLS,00047,AXTELL HIGH SCHOOL,310342000047,0,0,0,0,310342000047,High,72.0,8.92,8.92,0.0,7.92,427054.42,31.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3103440,BANCROFT-ROSALIE COMM SCHOOLS,00049,BANCROFT-ROSALIE JR/SR HIGH SCHOOL,310344000049,0,0,0,0,310344000049,High,126.0,12.15,12.15,0.0,12.0,712300.0,37.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3103540,BATTLE CREEK PUBLIC SCHOOLS,00055,BATTLE CREEK HIGH SCHOOL,310354000055,0,0,0,0,310354000055,High,234.0,36.0,36.0,0.0,36.0,1367701.0,43.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3103600,BEATRICE PUBLIC SCHOOLS,00058,BEATRICE HIGH SCHOOL,310360000058,0,0,0,0,310360000058,High,662.0,44.8,44.8,0.0,33.3,1785956.29,240.0,0.0,-18.0,1.0,2.0,1.0,25.0,20.0
NE,NEBRASKA,3103810,BELLEVUE PUBLIC SCHOOLS,01501,BELLEVUE EAST SR HIGH SCHOOL,310381001501,0,0,0,0,310381001501,High,1449.0,101.1,101.1,0.0,72.3,5017551.66,469.0,0.0,-18.0,1.0,10.0,1.0,167.0,116.0
NE,NEBRASKA,3103810,BELLEVUE PUBLIC SCHOOLS,01502,BELLEVUE WEST SR HIGH SCHOOL,310381001502,0,0,0,0,310381001502,High,1672.0,107.6,107.6,0.0,82.0,5686895.02,592.0,0.0,-18.0,1.0,13.0,1.0,176.0,210.0
NE,NEBRASKA,3103990,BENNINGTON PUBLIC SCHOOLS,00078,BENNINGTON SECONDARY SCHOOL,310399000078,0,0,0,0,310399000078,High,566.0,33.36,33.36,0.0,28.86,2002864.06,142.0,0.0,-18.0,1.0,9.0,1.0,126.0,88.0
NE,NEBRASKA,3104020,BERTRAND PUBLIC SCHOOLS,00080,BERTRAND HIGH SCHOOL,310402000080,0,0,0,0,310402000080,High,109.0,25.5,25.5,0.0,24.5,1427500.0,19.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3104100,BLAIR COMMUNITY SCHOOLS,00086,BLAIR HIGH SCHOOL,310410000086,0,0,0,0,310410000086,High,714.0,45.33,45.33,0.0,45.33,2642941.26,266.0,0.0,-18.0,1.0,6.0,1.0,58.0,22.0
NE,NEBRASKA,3104140,BLOOMFIELD COMMUNITY SCHOOLS,00093,BLOOMFIELD JR-SR HIGH SCHOOL,310414000093,0,0,0,0,310414000093,High,112.0,13.0,13.0,0.0,13.0,616021.0,20.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3104200,BLUE HILL PUBLIC SCHOOLS,00095,BLUE HILL HIGH SCHOOL,310420000095,0,0,0,0,310420000095,High,152.0,18.5,18.5,0.0,18.5,860449.0,27.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3104290,BRADY PUBLIC SCHOOLS,00099,BRADY HIGH SCHOOL,310429000099,0,0,0,0,310429000099,High,88.0,13.0,13.0,0.0,13.0,197000.0,13.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3104640,BURWELL PUBLIC SCHOOLS,00112,BURWELL JR-SR HIGH SCHOOL,310464000112,0,0,0,0,310464000112,High,159.0,21.8,21.8,0.0,20.3,1084148.59,24.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3104870,CEDAR BLUFFS PUBLIC SCHOOLS,00126,CEDAR BLUFFS HIGH SCHOOL,310487000126,0,0,0,0,310487000126,High,119.0,15.0,15.0,0.0,7.0,70203.0,23.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3104920,CENTRAL CITY PUBLIC SCHOOLS,00129,CENTRAL CITY HIGH SCHOOL,310492000129,0,0,0,0,310492000129,High,219.0,22.86,22.86,0.0,65.0,4665362.0,45.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3104950,RAYMOND CENTRAL PUBLIC SCHOOLS,00137,SECONDARY SCH AT RAYMOND,310495000137,0,0,0,0,310495000137,High,301.0,29.0,29.0,0.0,29.0,1670856.0,57.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
NE,NEBRASKA,3104980,CHADRON PUBLIC SCHOOLS,00138,CHADRON SENIOR HIGH SCHOOL,310498000138,0,0,0,0,310498000138,High,259.0,23.89,23.89,0.0,23.89,1307940.0,109.0,0.0,-18.0,1.0,5.0,1.0,29.0,8.0
NE,NEBRASKA,3105010,CHAMBERS PUBLIC SCHOOLS,00143,CHAMBERS HIGH SCHOOL,310501000143,0,0,0,0,310501000143,High,52.0,11.5,11.5,0.0,11.5,372263.01,11.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
